from_id,from_type,to_id,to_type,relationship_type,probability,description,risk_increase,relevance,pga,magnitude,rainfall
housing_423,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_424,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_425,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_426,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_427,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_428,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_440,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_441,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_442,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_443,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_444,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_445,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_446,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_447,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_458,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_459,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_460,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_461,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_462,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_463,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_464,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_465,TemporaryHousing,admin_서울특별시_중구,Admin,IN,,,,,,,
housing_471,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_472,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_473,TemporaryHousing,admin_서울특별시_성동구,Admin,IN,,,,,,,
housing_760,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_761,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_806,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_807,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_808,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_809,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_810,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_589,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_590,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_591,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_592,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_593,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_594,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_595,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_596,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_597,TemporaryHousing,admin_서울특별시_마포구,Admin,IN,,,,,,,
housing_897,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_898,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_899,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_924,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_925,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_926,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_927,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_933,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_934,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_935,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_936,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_937,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_938,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_939,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_945,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_946,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_947,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_948,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_949,TemporaryHousing,admin_서울특별시_종로구,Admin,IN,,,,,,,
housing_950,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_951,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_952,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_953,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_954,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_955,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_956,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_957,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_958,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_959,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_960,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_961,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_962,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_963,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_964,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_965,TemporaryHousing,admin_서울특별시_송파구,Admin,IN,,,,,,,
housing_968,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_969,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1741,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_970,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_971,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_972,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_973,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1020,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1060,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1061,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1062,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1063,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1064,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1065,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1066,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1393,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1394,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1395,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1396,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1397,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1398,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1399,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1400,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1401,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1402,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1403,TemporaryHousing,admin_서울특별시_은평구,Admin,IN,,,,,,,
housing_1199,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1200,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1201,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1202,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1203,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1204,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1205,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1206,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1207,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1737,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1739,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1740,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1742,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1743,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1744,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1745,TemporaryHousing,admin_서울특별시_강남구,Admin,IN,,,,,,,
housing_1749,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1750,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1751,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1752,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1753,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1754,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1755,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1756,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1757,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1758,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1759,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1760,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1761,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1762,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1763,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1764,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1765,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1766,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1767,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1768,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1769,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1770,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1771,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1772,TemporaryHousing,admin_서울특별시_금천구,Admin,IN,,,,,,,
housing_1781,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1782,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1783,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1784,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1785,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1786,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1787,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1791,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1792,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1793,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1794,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1795,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1796,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1797,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1798,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1799,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1803,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1804,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1805,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1806,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1807,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1808,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1809,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1810,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1811,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1502,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1503,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1509,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1510,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1511,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1512,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1513,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1514,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1515,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1516,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1517,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1518,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1519,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1520,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1521,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1522,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1523,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1524,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1525,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1526,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1527,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1528,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1529,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1530,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1531,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1532,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1533,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1534,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1535,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1536,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1537,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1538,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1539,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1540,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1541,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1542,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_1543,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1544,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1545,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1546,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1547,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1548,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1549,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1550,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1551,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1552,TemporaryHousing,admin_서울특별시_강서구,Admin,IN,,,,,,,
housing_1555,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1556,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1557,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1558,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1559,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1560,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1561,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1562,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1563,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1564,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1577,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1578,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1579,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1580,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1581,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1582,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1583,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1584,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1585,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1586,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1590,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1591,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1592,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1593,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1594,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1595,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1596,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1597,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1598,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1599,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1600,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1601,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1602,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1603,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1604,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1605,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1606,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1607,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1648,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1649,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1650,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1651,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1652,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1653,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1654,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1655,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1656,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1657,TemporaryHousing,admin_서울특별시_구로구,Admin,IN,,,,,,,
housing_1666,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1667,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1668,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1669,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1670,TemporaryHousing,admin_서울특별시_성북구,Admin,IN,,,,,,,
housing_1695,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1696,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1697,TemporaryHousing,admin_서울특별시_도봉구,Admin,IN,,,,,,,
housing_1698,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1701,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1702,TemporaryHousing,admin_서울특별시_영등포구,Admin,IN,,,,,,,
housing_1703,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1704,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1705,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1706,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1707,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1708,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1709,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1710,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1711,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1712,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1713,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1716,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1717,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1718,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1719,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1720,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1721,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1722,TemporaryHousing,admin_서울특별시_노원구,Admin,IN,,,,,,,
housing_1723,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1724,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1725,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1726,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1727,TemporaryHousing,admin_서울특별시_강북구,Admin,IN,,,,,,,
housing_1734,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1735,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1736,TemporaryHousing,admin_서울특별시_용산구,Admin,IN,,,,,,,
housing_1895,TemporaryHousing,admin_서울특별시_서대문구,Admin,IN,,,,,,,
housing_1835,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1836,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1837,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1838,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1839,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1840,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1841,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1842,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1843,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1844,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1845,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1846,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1848,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1849,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1850,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1851,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1852,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1853,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_1854,TemporaryHousing,admin_서울특별시_강동구,Admin,IN,,,,,,,
housing_2432,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2433,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2434,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2435,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2436,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2437,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2438,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2439,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2440,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2441,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2442,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2443,TemporaryHousing,admin_서울특별시_양천구,Admin,IN,,,,,,,
housing_2352,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_2353,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
housing_2354,TemporaryHousing,admin_서울특별시_중랑구,Admin,IN,,,,,,,
